u_id,h_id,hotel_name,住所,y_m,o_year,prefecture,pre_code,rooms,management,brand,LocName,fX,fY,iConf,iLvl,haneda_dur,haneda_far,haneda_tra,narita_dur,narita_far,narita_tra,L01_005,L01_006,L01_044,L01_045,L01_046,L01_047
2987,22,立川ワシントンホテル,東京都立川市柴崎町３丁目７-１６,2005年10月,2005,東京都,13_東京都,170,FC,WHG,東京都/立川市/柴崎町/三丁目/７番,139.412059999999997,35.696429999999999,5,7,1h27m,"1,195",2,2h11m,"2,016",2,2018,660000,中層の店舗併用住宅等が建ち並ぶ商業地域,立川,450,商業
152,122,アパホテル東日本橋駅前,東京都中央区東日本橋３丁目１２-１４,2014年4月,2014,東京都,13_東京都,219,所有直営,アパホテルズ＆リゾーツ,東京都/中央区/東日本橋/三丁目/１２番,139.784449999999993,35.692839999999997,5,7,44m,604,0,1h13m,"1,276",0,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
1260,32,コンフォートホテル東京東日本橋,東京都中央区日本橋馬喰町１丁目１０-１１,2008年2月,2008,東京都,13_東京都,259,FC,チョイスホテルズジャパン,東京都/中央区/日本橋馬喰町/一丁目/１０番,139.782909999999987,35.694099999999999,5,7,47m,604,0,1h20m,"1,276",0,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
1602,199,東横INN神田秋葉原,東京都中央区日本橋馬喰町２丁目２-４,2009年6月,2009,東京都,13_東京都,215,NA,東横INN,東京都/中央区/日本橋馬喰町/二丁目/２番,139.783189999999991,35.695369999999997,5,7,49m,604,0,1h18m,"1,276",0,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
2249,7,ホテルマイスデイズ浅草橋,東京都台東区浅草橋１丁目５-５,2009年12月,2009,東京都,13_東京都,139,MC,ホテルマイステイズマネジメント,東京都/台東区/浅草橋/一丁目/５番,139.783710000000013,35.696980000000003,5,7,49m,604,0,1h19m,"1,276",1,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
2655,67,ホテルリブマックス東京馬喰町,東京都中央区日本橋馬喰町１丁目７-２０,2017年3月,2017,東京都,13_東京都,63,賃貸,リブマックスホテルズ＆リゾーツ,東京都/中央区/日本橋馬喰町/一丁目/７番,139.782139999999998,35.693510000000003,5,7,47m,604,0,1h20m,"1,276",0,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
3020,22,R&Bホテル東日本橋,東京都中央区東日本橋２丁目１５-６,1998年4月,1998,東京都,13_東京都,203,賃貸,ワシントンホテルプラザチェーン　R＆Bホテルチェーン,東京都/中央区/東日本橋/二丁目/１５番,139.785480000000007,35.693860000000001,5,7,45m,604,0,1h14m,"1,276",0,2018,1020000,中高層の小規模な営業所兼事務所が多い商業地域,浅草橋,280,商業
11,7,イビス東京新宿,東京都新宿区西新宿７丁目１０-５,2011年11月,2011,東京都,13_東京都,206,MC,アコーホテルズ,東京都/新宿区/西新宿/七丁目/１０番,139.698100000000011,35.693849999999998,5,7,1h3m,601,1,1h48m,"1,441",3,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
1895,15,新宿プリンスホテル,東京都新宿区歌舞伎町１-３０-１,1977年3月,1977,東京都,13_東京都,571,賃貸,プリンスホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/一丁目/３０番,139.699720000000013,35.695970000000003,5,7,1h6m,601,1,1h50m,"1,400",2,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
2099,13,ホテルウィングインターナショナル新宿,東京都新宿区歌舞伎町１丁目２１-７,2010年11月,2010,東京都,13_東京都,134,賃貸,ホテルウィングインターナショナル,東京都/新宿区/歌舞伎町/一丁目/２１番,139.701169999999991,35.695219999999999,5,7,1h6m,601,1,1h51m,"1,473",2,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
2266,24,ホテルマイステイズ西新宿,東京都新宿区西新宿７丁目１４-１４,2011年9月,2011,東京都,13_東京都,102,MC,ホテルマイステイズマネジメント,東京都/新宿区/西新宿/七丁目/１４番,139.696930000000009,35.695180000000001,5,7,1h6m,601,1,1h50m,"1,451",2,2018,5700000,中高層の店舗、事務所ビルが建ち並ぶ商業地域,新宿,410,商業
1115,23,相鉄フレッサイン東京錦糸町,東京都墨田区江東橋２丁目１８-７,2017年12月,2017,東京都,13_東京都,281,賃貸,相鉄フレッサイン,東京都/墨田区/江東橋/二丁目/１８番,139.811489999999992,35.695940000000000,5,7,59m,737,1,1h27m,"1,327",1,2018,1610000,飲食店等が建ち並ぶアーケード街の商業地域,錦糸町,150,商業
2363,41,モクシー東京錦糸町,東京都墨田区江東橋3-4-2,2017年11月,2017,東京都,13_東京都,205,NA,マリオットインターナショナル,東京都/墨田区/江東橋/三丁目/４番,139.813449999999989,35.693539999999999,5,7,1h0m,737,1,1h28m,"1,327",1,2018,1610000,飲食店等が建ち並ぶアーケード街の商業地域,錦糸町,150,商業
1280,52,コンフォートホテル東京東神田,東京都千代田区東神田１丁目９-１０,2017年4月,2017,東京都,13_東京都,188,FC,チョイスホテルズジャパン,東京都/千代田区/東神田/一丁目/９番,139.779740000000004,35.694580000000002,5,7,50m,604,0,1h23m,"1,276",0,2018,825000,中高層事務所ビル、倉庫等が混在する商業地域,浅草橋,250,商業
2439,5,グリッズ秋葉原ホテル＋ホステル,東京都千代田区東神田２丁目８-１６,2015年4月,2015,東京都,13_東京都,133,MC,UDS,東京都/千代田区/東神田/二丁目/８番,139.781250000000000,35.696559999999998,5,7,52m,604,0,1h23m,"1,276",1,2018,825000,中高層事務所ビル、倉庫等が混在する商業地域,浅草橋,250,商業
157,127,アパホテル東新宿歌舞伎町,東京都新宿区歌舞伎町２丁目１９-１４,2014年4月,2014,東京都,13_東京都,165,所有直営,アパホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/二丁目/１９番,139.704509999999999,35.698050000000002,5,7,1h7m,601,1,1h47m,"1,451",2,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
166,136,アパホテル新宿歌舞伎町タワー,東京都新宿区歌舞伎町１丁目２０-２,2015年9月,2015,東京都,13_東京都,620,所有直営,アパホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/一丁目/２０番,139.701420000000013,35.695850000000000,5,7,1h6m,601,1,1h50m,"1,400",2,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
190,160,アパホテル東新宿歌舞伎町東,東京都新宿区歌舞伎町２丁目１７-７,2017年3月,2017,東京都,13_東京都,129,直営,アパホテルズ＆リゾーツ,東京都/新宿区/歌舞伎町/二丁目/１７番,139.705230000000000,35.697859999999999,5,7,1h7m,601,1,1h47m,"1,451",2,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
1026,106,スーパーホテル新宿歌舞伎町,東京都新宿区歌舞伎町２丁目３９番９号,2014年10月,2014,東京都,13_東京都,117,賃貸,スーパーホテル,東京都/新宿区/歌舞伎町/二丁目/３９番,139.702149999999989,35.696910000000003,5,7,1h5m,601,1,1h49m,"1,400",2,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
1472,69,東横INN新宿歌舞伎町,東京都新宿区歌舞伎町２丁目２０-１５,2004年1月,2004,東京都,13_東京都,351,NA,東横INN,東京都/新宿区/歌舞伎町/二丁目/２０番,139.704250000000002,35.697189999999999,5,7,1h7m,601,1,1h49m,"1,451",2,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
2125,15,ヴィラフォンテーヌ新宿,東京都新宿区歌舞伎町２丁目４０-９,2008年6月,2008,東京都,13_東京都,66,所有直営,ホテルヴィラフォンテーヌ,東京都/新宿区/歌舞伎町/二丁目/４０番,139.702210000000008,35.697369999999999,5,7,1h5m,601,1,1h49m,"1,400",2,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
2994,29,ホテルグレイスリー新宿,東京都新宿区歌舞伎町１丁目１９-１,2015年4月,2015,東京都,13_東京都,970,賃貸,WHG,東京都/新宿区/歌舞伎町/一丁目/１９番,139.701999999999998,35.695340000000002,5,7,1h5m,601,1,1h51m,"1,473",2,2018,1170000,中層の飲食店ビル、ホテル等が建ち並ぶ商業地域,新宿,720,商業
278,9,ヴィアイン秋葉原,東京都千代田区神田須田町２丁目１９-４,2011年3月,2011,東京都,13_東京都,284,賃貸,ヴィアインホテルチェーン,東京都/千代田区/神田須田町/二丁目/１９番,139.771989999999988,35.696570000000001,5,7,48m,637,1,1h31m,"1,318",1,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
579,62,ドーミーインPREMIUM神田,東京都千代田区神田須田町１丁目１６,2017年4月,2017,東京都,13_東京都,139,賃貸,共立メンテナンス,東京都/千代田区/神田須田町/一丁目/１６番,139.770600000000002,35.695320000000002,5,7,45m,637,1,1h32m,"1,318",1,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
1729,8,レム秋葉原,東京都千代田区神田佐久間町１丁目６-５TX秋葉原阪急ビル,2008年4月,2008,東京都,13_東京都,260,直営,阪急阪神第一ホテルグループ,東京都/千代田区/神田佐久間町/一丁目/６番地,139.773349999999994,35.697830000000003,5,7,45m,637,1,1h29m,"1,409",2,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
2991,26,秋葉原ワシントンホテル,東京都千代田区神田佐久間町１丁目８-３,2010年5月,2010,東京都,13_東京都,369,賃貸,WHG,東京都/千代田区/神田佐久間町/一丁目/８番地,139.773040000000009,35.697299999999998,5,7,45m,637,1,1h29m,"1,318",1,2018,4960000,中高層の店舗兼事務所ビルが建ち並ぶ商業地域,秋葉原,120,商業
2119,9,ヴィラフォンテーヌ神保町,東京都千代田区神田神保町１丁目３０,2002年1月,2002,東京都,13_東京都,72,所有直営,ホテルヴィラフォンテーヌ,東京都/千代田区/神田神保町/一丁目/３０番地,139.758540000000011,35.696950000000001,5,7,54m,604,1,1h35m,"1,318",1,2018,640000,小規模の店舗兼住宅等が多い細街路沿い商業地域,神保町,170,商業
125,95,アパホテル秋葉原駅前,東京都千代田区神田佐久間町２丁目１３-２０,2012年10月,2012,東京都,13_東京都,137,所有直営,アパホテルズ＆リゾーツ,東京都/千代田区/神田佐久間町/二丁目/１３番地,139.776430000000005,35.698329999999999,5,7,48m,637,1,1h26m,"1,276",1,2018,1300000,中高層の店舗、事務所ビルの多い商業地域,秋葉原,450,商業
944,24,スーパーホテル東京・亀戸,東京都江東区亀戸２丁目１３-６,2003年10月,2003,東京都,13_東京都,93,賃貸,スーパーホテル,東京都/江東区/亀戸/二丁目/１３番,139.822969999999998,35.698900000000002,5,7,1h2m,758,1,1h34m,"1,162",0,2018,1540000,中高層ビル、小売店舗が建ち並ぶ駅前の商業地域,亀戸,150,商業
726,3,京急EXイン浅草橋駅前,東京都台東区浅草橋１-２７-９,2010年4月,2010,東京都,13_東京都,179,MC,京急EXイン,東京都/台東区/浅草橋/一丁目/２７番,139.784909999999996,35.698120000000003,5,7,47m,604,0,1h17m,"1,276",1,2018,2160000,高層の店舗ビルが建ち並ぶ駅前の商業地域,浅草橋,0,商業
1634,231,東横INNアキバ浅草橋駅東口,東京都台東区柳橋２丁目１４-４,2012年1月,2012,東京都,13_東京都,239,NA,東横INN,東京都/台東区/柳橋/二丁目/１４番,139.787869999999998,35.699430000000000,5,7,48m,604,0,1h18m,"1,276",1,2018,585000,中層の事務所、マンション等が混在する商業地域,浅草橋,510,商業
1636,233,東横INN立川駅北口,東京都立川市曙町１丁目１３-１４,2012年4月,2012,東京都,13_東京都,185,NA,東横INN,東京都/立川市/曙町/一丁目/１３番,139.409099999999995,35.698869999999999,5,7,1h31m,"1,195",2,2h15m,"2,016",2,2018,590000,店舗、事務所ビル等が混在する商業地域,立川,490,商業
899,38,ホテルメッツ立川,東京都立川市柴崎町3-1-1,2008年10月,2008,東京都,13_東京都,129,賃貸,JR東日本ホテルズ,東京都/立川市/柴崎町/三丁目/１番,139.413679999999999,35.697670000000002,5,7,1h27m,"1,195",2,2h11m,"2,016",2,2018,5050000,中高層の店舗ビル等が建ち並ぶ駅前の商業地域,立川,160,商業
1720,3,パレスホテル立川,東京都立川市曙町２-４０-１５,1994年10月,1994,東京都,13_東京都,238,賃貸,パレスホテルグループ,東京都/立川市/曙町/二丁目/４０番,139.413180000000011,35.701760000000000,5,7,1h31m,"1,195",2,2h15m,"2,016",2,2018,5050000,中高層の店舗ビル等が建ち並ぶ駅前の商業地域,立川,160,商業
720,8,京王プレッソイン九段下,東京都千代田区九段北１丁目７-１,2009年7月,2009,東京都,13_東京都,126,賃貸,京王プレッソイン,東京都/千代田区/九段北/一丁目/７番,139.751830000000012,35.697049999999997,5,7,56m,717,1,1h30m,"1,461",1,2018,1100000,中層の事務所ビルが建ち並ぶ商業地域,水道橋,290,商業
1718,1,ホテルグランドパレス,東京都千代田区飯田橋１丁目１-１,1972年2月,1972,東京都,13_東京都,464,直営,パレスホテルグループ,東京都/千代田区/飯田橋/一丁目/１番,139.750210000000010,35.697389999999999,5,7,57m,717,1,1h31m,"1,461",1,2018,1100000,中層の事務所ビルが建ち並ぶ商業地域,水道橋,290,商業
2123,13,ヴィラフォンテーヌ九段下,東京都千代田区西神田２丁目４-４,2006年5月,2006,東京都,13_東京都,144,所有直営,ホテルヴィラフォンテーヌ,東京都/千代田区/西神田/二丁目/４番,139.754549999999995,35.698070000000001,5,7,56m,604,1,1h34m,"1,461",1,2018,1100000,中層の事務所ビルが建ち並ぶ商業地域,水道橋,290,商業
980,60,スーパーホテル東京・JR立川北口,東京都立川市曙町２丁目21番9号,2007年12月,2007,東京都,13_東京都,96,賃貸,スーパーホテル,東京都/立川市/曙町/二丁目/２１番,139.417139999999989,35.699420000000003,5,7,1h29m,"1,195",2,2h13m,"2,016",2,2018,740000,店舗、事務所ビル、ホテル等の建ち並ぶ商業地域,立川,400,商業
2037,56,立川グランドホテル,東京都立川市曙町２丁目１４-１６,2017年4月,2017,東京都,13_東京都,118,賃貸,ホスピタリティパートナーズグループ,東京都/立川市/曙町/二丁目/１４番,139.415439999999990,35.699410000000000,5,7,1h28m,"1,195",2,2h12m,"2,016",2,2018,740000,店舗、事務所ビル、ホテル等の建ち並ぶ商業地域,立川,400,商業
1327,10,東急ステイ水道橋,東京都千代田区神田三崎町１丁目１-１２,2007年6月,2007,東京都,13_東京都,156,賃貸,東急ステイ,東京都/千代田区/神田三崎町/一丁目/１番,139.756650000000008,35.700699999999998,5,7,56m,648,2,1h33m,"1,409",2,2018,1390000,中高層事務所ビルのほか学校も見られる商業地域,水道橋,420,商業
